route_key,final_seatcount
2025-02-17_03_45,1784.6278334926246
2025-01-31_43_47,2048.906192790023
2025-01-13_47_02,1441.6318699421554
2025-02-14_06_47,1372.374869270635
2025-01-19_45_28,1990.0857324028482
2025-01-14_47_43,2694.94899450285
2025-02-14_02_16,2065.2994984947472
2025-01-08_45_28,3455.8436174684507
2025-02-14_28_45,1552.9385412260544
2025-02-27_32_19,1640.6145884839095
2025-02-07_19_02,2133.771268423257
2025-02-07_26_46,1826.251814581095
2025-02-28_02_16,1803.40375005584
2025-01-01_12_36,2777.3109886587044
2025-02-24_19_02,2078.112534384465
2025-02-15_46_45,3818.988221665538
2025-01-30_36_41,3132.898839144679
2025-01-10_46_47,3004.8588579440693
2025-01-15_02_14,1121.10845734769
2025-01-24_48_45,1396.6894091217946
2025-02-09_02_21,1521.7753791026562
2025-01-18_30_14,1820.7658874932683
2025-02-11_44_46,2308.441611271389
2025-01-20_26_46,2452.0511373595273
2025-01-16_30_14,1176.6906981734396
2025-02-14_48_46,3680.85067894958
2025-01-29_05_47,2169.7692567199024
2025-02-24_39_45,2179.286883766607
2025-01-13_45_34,1426.2791873713804
2025-02-21_36_12,2546.3288196971816
2025-01-27_30_14,1015.1587964589528
2025-02-11_47_03,1440.685539676637
2025-02-28_01_02,1260.0281492163936
2025-01-10_48_46,4667.97571099269
2025-02-28_26_46,1922.8306535203328
2025-02-04_16_02,1281.7765952459254
2025-02-26_02_14,1017.3759311861078
2025-01-06_45_46,3473.09826174257
2025-02-12_03_45,1195.2215304707752
2025-02-08_02_24,1307.1492729450424
2025-01-18_02_01,1454.957330271877
2025-01-16_27_36,1260.4774373446598
2025-01-26_33_46,3049.991286216432
2025-01-15_47_43,2006.5071428170413
2025-02-18_47_45,3510.273841828679
2025-01-08_36_41,5055.328814662613
2025-01-31_21_02,1123.320368065159
2025-01-07_47_28,2118.9744487300477
2025-02-06_43_47,2329.8879839670826
2025-02-03_46_20,1271.7612780416412
2025-01-18_02_16,1525.7424878465658
2025-01-15_46_35,2205.810767031143
2025-01-31_16_02,1339.0320100489673
2025-02-13_45_28,3212.8739105995974
2025-02-09_30_14,1366.251136439977
2025-01-06_47_03,2235.2053685447618
2025-01-16_11_36,1540.53021086191
2025-02-03_28_47,2018.103897789426
2025-01-06_26_46,1703.1774099868035
2025-02-11_47_05,2629.3758461038765
2025-02-02_46_18,2281.069490690814
2025-01-15_28_45,2825.6295482927044
2025-01-04_36_37,277.24153054219664
2025-01-28_02_47,1456.8072404724694
2025-01-22_45_28,1746.0226608240296
2025-02-08_46_09,5694.633977463936
2025-01-13_47_28,2611.4434578281916
2025-01-01_05_47,3635.3851673476584
2025-01-11_02_19,2047.3592094290452
2025-01-28_04_29,1107.9204669515739
2025-02-21_06_47,1101.0052329999219
2025-02-05_45_39,1253.503854421283
2025-01-28_36_41,3596.2676302112286
2025-01-11_45_42,2088.950509932319
2025-02-10_02_21,1457.8254013170717
2025-02-01_03_45,1329.1026596261918
2025-02-07_47_46,2411.461070083731
2025-01-21_20_46,1605.373350693852
2025-02-04_45_03,1175.796116338452
2025-01-22_02_40,2107.8779710534086
2025-01-26_02_40,2456.8036191658816
2025-01-14_15_46,1952.0548625937324
2025-01-22_02_14,1114.5664911312851
2025-02-03_46_35,1617.4277771992247
2025-02-25_28_47,1757.8331359931972
2025-01-16_45_39,1745.8450493713506
2025-02-18_13_23,1825.7743529796144
2025-01-15_36_37,438.55832945129305
2025-01-16_34_45,1477.6385308083659
2025-01-23_45_09,2954.5694625577644
2025-02-24_15_46,1405.5843599154077
2025-02-26_02_01,1079.8939099461784
2025-02-28_47_28,3037.5770711726673
2025-02-15_45_03,1574.158739457775
2025-02-14_47_10,1605.125974029076
2025-02-26_28_45,1907.5033695410996
2025-01-17_03_47,2295.226461600625
2025-02-03_17_23,1686.0172063726027
2025-02-15_45_42,2123.8380759745837
2025-01-27_47_10,790.251033077591
2025-01-28_46_48,2234.4183109519618
2025-02-06_48_46,3006.9798385547597
2025-01-28_40_02,1733.3108238607035
2025-02-22_32_19,2345.225739292601
2025-02-01_15_46,1581.7060005971878
2025-02-09_46_15,1746.3633948829165
2025-02-09_40_02,2985.9229761279985
2025-02-13_45_48,1920.6333462289235
2025-02-13_13_23,1572.426206307795
2025-01-12_09_46,5399.845125646663
2025-02-14_36_41,2946.8486846739784
2025-02-08_16_02,1371.9694077112165
2025-02-25_45_42,1673.542438947576
2025-02-15_19_02,2294.6725007289087
2025-01-23_30_14,1584.9508983937717
2025-02-07_46_48,6610.204777349957
2025-01-28_02_31,1712.9504530739357
2025-01-18_01_02,1244.7506300866482
2025-02-08_45_48,2479.102315576269
2025-02-02_45_03,1261.2967472331493
2025-02-23_47_28,2024.163491782413
2025-01-12_36_41,3701.115703134018
2025-02-15_02_40,2952.3352523386093
2025-01-10_36_22,1263.878838477496
2025-02-07_02_40,3334.838222608049
2025-01-23_28_47,1677.9214886209986
2025-02-15_47_46,1950.4732945011588
2025-01-12_07_36,2090.3871493089523
2025-01-10_36_37,530.4675393710763
2025-01-31_34_45,1759.9949929285665
2025-01-04_45_28,2463.6142247272332
2025-02-05_45_05,1826.0642112536552
2025-01-12_45_44,1657.3181381240188
2025-01-30_01_02,1224.6224511617133
2025-02-16_37_36,3549.3321882978516
2025-02-22_47_43,2515.7932833733475
2025-01-31_46_44,4902.210453530406
2025-02-16_01_02,1490.3408813786805
2025-01-04_28_47,1684.1695111998463
2025-01-14_46_09,4477.851977805811
2025-02-28_08_47,1415.6054878320642
2025-01-12_46_35,4994.648902149385
2025-01-05_05_47,4432.888488951237
2025-02-15_02_21,1729.5027853496415
2025-02-10_44_45,1982.3437820548124
2025-02-06_45_46,4506.0230821193045
2025-02-22_45_39,1960.0568835062177
2025-01-29_32_19,1712.9307478863504
2025-02-14_45_47,5492.582020772044
2025-02-21_30_02,2586.510439644089
2025-02-24_36_37,3911.2502572769167
2025-02-21_28_45,1332.6086107593478
2025-01-10_31_02,1689.8292132911658
2025-02-20_09_46,3627.944523586949
2025-02-01_28_47,1856.4361525685435
2025-01-20_46_26,1493.6176255939004
2025-01-18_27_36,1711.1620740743904
2025-02-15_36_22,1643.9700558725056
2025-02-12_46_44,1819.947031532721
2025-02-24_09_46,4925.237259285832
2025-01-20_38_36,1258.4388550658155
2025-01-28_46_47,1273.4929723697999
2025-01-19_47_28,1688.4200070832076
2025-01-06_13_23,2486.129475249213
2025-01-31_32_19,1920.938535033975
2025-01-01_47_08,1206.4566967683231
2025-02-24_47_30,1685.3203661501523
2025-02-16_45_47,4927.425709453139
2025-01-16_45_05,1672.2257367674283
2025-01-05_30_02,2899.7344621875636
2025-01-17_08_47,1759.98021294866
2025-01-16_36_07,1553.1361413941856
2025-01-19_09_46,8805.832658516296
2025-01-15_42_45,1142.5616995638052
2025-02-03_47_30,1610.9429962609663
2025-02-14_26_46,1715.567969596469
2025-01-17_46_48,5955.620212798914
2025-02-11_17_23,1261.9798263244425
2025-01-09_17_23,1000.1668067303549
2025-01-04_05_45,3075.486927576418
2025-02-08_45_39,2117.0924886790567
2025-01-09_02_21,1272.4494115134412
2025-02-11_31_02,1836.5413662001718
2025-02-24_38_36,1679.5815830884317
2025-01-18_46_44,3188.4973292745717
2025-02-02_36_12,1960.387006528648
2025-01-05_23_25,1902.6474978544045
2025-01-21_02_31,1754.5277936470054
2025-01-24_25_23,1438.3029975334607
2025-02-06_12_36,1492.255208152595
2025-01-21_13_23,1710.9435367623605
2025-02-28_45_28,4462.322484024395
2025-01-02_42_45,2085.7006096478203
2025-02-13_02_47,1935.1577961078415
2025-01-21_45_34,1347.081148454458
2025-01-31_38_36,1126.7158487310621
2025-01-27_23_25,1304.9122554510018
2025-02-01_18_46,2309.9508297470015
2025-01-04_04_29,1168.1702200762188
2025-02-24_34_45,2227.1274434958086
2025-02-12_34_45,1384.8998021964815
2025-02-22_30_02,2569.260691284263
2025-02-12_36_22,1282.413484485648
2025-01-28_46_26,1366.0297844797226
2025-01-07_12_36,1570.1709531995136
2025-01-25_36_27,1595.9394197386978
2025-01-30_45_28,2336.5470478501056
2025-01-25_45_05,1515.9086884472272
2025-02-01_27_36,1444.1662737164127
2025-01-13_47_08,1936.2687167318904
2025-02-20_46_45,3427.717525547584
2025-01-13_08_47,1572.9533636574647
2025-02-21_03_47,1336.4106192469562
2025-02-28_45_09,5077.25049768353
2025-02-08_46_26,2467.3027928270762
2025-02-17_44_46,2723.167904657582
2025-02-11_46_48,3287.432227207376
2025-01-11_40_02,2158.7862745288035
2025-02-12_44_45,1116.6598619844845
2025-02-20_14_30,1476.581278707578
2025-02-11_15_46,1839.7189219526656
2025-01-08_15_46,1079.6304393276587
2025-01-19_48_45,3818.3339583999127
2025-01-11_08_47,1740.7954387744023
2025-01-28_47_30,1453.1300237835967
2025-01-13_40_02,1862.1174952770143
2025-02-24_22_36,1521.4985383241458
2025-02-08_06_47,1255.1599707150262
2025-01-31_47_45,4334.610200190562
2025-01-13_12_36,1810.7499882218615
2025-01-29_09_46,3443.051438814051
2025-01-16_02_19,1932.2566602199072
2025-01-07_46_33,968.9251710067618
2025-01-18_19_32,2734.0918835875414
2025-02-25_46_20,2645.6924951464334
2025-02-28_47_02,1982.8822676504274
2025-01-09_47_45,4377.882325756624
2025-02-26_13_23,1791.4584791076636
2025-02-25_36_12,1535.8735641445726
2025-02-19_35_46,1455.7023983653476
2025-02-25_40_02,1955.0679567852646
2025-02-04_40_02,2258.445602558511
2025-01-27_20_46,1535.8026904602398
2025-02-19_30_02,1510.2481223560212
2025-02-10_13_23,2580.0497748715566
2025-01-28_31_02,1933.636210164454
2025-02-19_45_34,1640.962228084423
2025-02-15_05_47,2971.7951044940937
2025-01-18_11_36,2174.6786844181293
2025-02-15_33_46,1064.2773708733066
2025-02-26_06_47,1111.016456032873
2025-01-30_47_30,1890.7913767619007
2025-01-23_47_46,1734.6394745090051
2025-01-23_17_23,1175.6796943699437
2025-01-25_33_46,1080.4297799292322
2025-01-06_48_45,2368.979914771198
2025-02-08_23_25,1872.2888928936534
2025-02-25_05_45,1682.2616569702204
2025-01-20_03_47,2339.084086089755
2025-01-19_13_23,3368.6371008029937
2025-02-07_46_45,5172.7180662668525
2025-02-10_06_47,1623.0899389847157
2025-01-23_25_23,1784.4029824267154
2025-01-19_34_45,3329.1215640370274
2025-01-25_46_15,1574.325034827007
2025-02-23_47_05,3010.3312010397785
2025-02-20_20_46,1273.8636238002227
2025-01-11_02_31,1972.1410790005286
2025-01-10_27_36,1502.877640235562
2025-01-09_45_47,4944.456880635711
2025-01-18_47_28,2064.305722778099
2025-02-16_36_11,3503.963926825898
2025-01-25_47_03,1635.0026670226994
2025-01-15_02_24,1203.8307425971157
2025-01-09_41_36,2719.3350377371453
2025-02-19_47_30,1602.6952920681665
2025-02-10_02_31,1593.5894298623675
2025-02-10_40_02,2363.1291063057943
2025-02-10_11_36,2557.680842910204
2025-01-23_36_07,1637.928324639241
2025-01-22_40_02,2060.827087284892
2025-02-15_48_46,3318.262028848193
2025-01-13_48_46,4371.7148427905795
2025-01-09_36_27,939.193791772647
2025-02-16_46_35,2393.4517825688827
2025-02-17_03_47,1741.6763411394697
2025-01-20_48_46,6247.309644596036
2025-01-04_45_47,4025.2674658276
2025-02-22_03_47,1581.9343709615791
2025-02-19_30_14,1423.5848259172203
2025-01-16_09_45,3307.8496698083272
2025-01-16_22_36,1086.719906244898
2025-01-19_02_47,2175.7392577920364
2025-01-14_46_48,4710.66470907226
2025-02-03_43_47,2127.586662955268
2025-01-22_23_25,4052.328511942041
2025-01-26_46_18,1408.3033608603646
2025-02-13_39_45,1466.2366374190542
2025-02-01_33_46,1538.1060122289887
2025-01-23_02_16,1587.6148265338827
2025-01-28_44_46,1523.6522873629763
2025-01-12_46_18,3427.9610850173985
2025-01-25_02_21,1508.4249099924525
2025-01-08_47_28,2490.420689579956
2025-02-02_02_31,1490.5249840584786
2025-01-15_47_10,1145.9442937121757
2025-02-04_44_45,1203.7363266141128
2025-02-15_36_07,2019.5908355597212
2025-02-15_16_02,1473.7714865773046
2025-02-13_12_36,1546.0459356116603
2025-01-13_19_32,2834.193484879197
2025-01-15_48_45,2796.006079146835
2025-02-18_02_40,2439.5363793238384
2025-01-21_27_36,1276.6070121872876
2025-01-31_47_28,2794.775386698252
2025-02-07_23_25,2135.44200060395
2025-01-20_14_30,1794.9792086542177
2025-01-24_02_31,3199.2756286533954
2025-01-12_02_19,1896.7794560845211
2025-02-14_46_35,4141.008146182866
2025-01-29_47_05,2285.28822838799
2025-01-14_14_30,1258.6578993090561
2025-01-18_48_46,6874.928925282917
2025-02-07_19_32,2520.2240970944204
2025-01-19_19_30,2244.3730456942476
2025-01-11_19_02,1935.1273222755026
2025-02-14_48_45,1351.7316843327785
2025-01-17_47_05,3638.1902827643935
2025-01-25_41_36,2888.190662985168
2025-01-22_07_36,1284.7011065177803
2025-01-06_46_26,1440.8007518307418
2025-02-10_19_32,2317.464574090251
2025-02-11_36_11,2985.0030467810966
2025-02-22_23_25,2166.3889980561835
2025-01-02_09_45,3942.364807284206
2025-02-13_30_14,1627.1335401601864
2025-01-15_02_31,1905.1327030429134
2025-02-02_46_26,2444.5351366298332
2025-02-05_17_23,1124.503304776198
2025-02-05_34_45,1234.6845437318354
2025-02-02_36_11,2461.760418451152
2025-02-03_05_45,1986.9022459930418
2025-01-21_36_37,418.2699911585478
2025-01-29_41_36,2843.1039365077477
2025-02-05_27_36,1563.5808253987366
2025-01-09_02_30,1408.3430412826033
2025-02-08_36_11,2857.49273154268
2025-02-16_38_36,2748.6636409429166
2025-01-14_46_35,3467.1716295361666
2025-01-01_45_09,4222.78651564756
2025-01-24_36_27,1473.752111626277
2025-01-09_40_02,1737.9381301077813
2025-01-01_30_14,1422.2367050618059
2025-02-01_36_22,1557.8700297411588
2025-02-19_02_40,2219.320651023014
2025-01-02_03_47,1423.328542775008
2025-02-27_47_05,2750.1650555508436
2025-02-15_02_47,1856.7414314173102
2025-01-22_36_27,1110.600466701963
2025-02-20_37_36,2088.4402422813378
2025-02-18_02_01,1246.7964597874627
2025-02-14_46_15,2158.27234063473
2025-01-16_02_14,1357.041095600794
2025-02-19_02_01,1368.6077475350874
2025-02-21_07_36,1753.4362334198026
2025-01-16_46_33,1389.7297185077098
2025-01-12_30_14,1231.74953322801
2025-01-31_47_46,2332.8901199169527
2025-01-27_46_44,1363.0092487845245
2025-02-21_26_46,1737.4961270143747
2025-02-22_48_46,3810.735261731288
2025-02-16_36_12,1958.9365314436284
2025-02-23_21_02,1993.5400465936202
2025-02-26_48_45,1804.3508527389517
2025-01-04_17_23,1461.743877062302
2025-02-28_21_02,1277.3281453790376
2025-01-21_36_12,1358.6596812118219
2025-01-27_34_45,2307.734773787341
2025-01-02_46_20,1499.1538181864735
2025-01-21_47_08,954.4733955270639
2025-01-30_47_28,2097.8604244326025
2025-01-26_46_33,1058.53119193501
2025-02-08_02_47,1841.35994762069
2025-02-12_47_05,3021.057731949658
2025-02-15_45_46,4063.7006929856457
2025-01-28_30_14,1033.5452675068054
2025-01-06_09_45,4118.604863493792
2025-01-03_47_03,2344.957592385658
2025-02-24_31_02,2223.1872455377825
2025-02-15_15_46,1239.6467487136056
2025-02-19_47_46,1578.3004525058868
2025-01-25_04_29,1217.971211726122
2025-02-01_46_33,1944.289004818476
2025-01-08_46_33,1566.869723574262
2025-01-24_33_46,1063.5962779997178
2025-01-12_12_36,2796.676293864073
2025-01-03_02_14,1641.8572429990213
2025-01-19_02_01,1327.4139340850518
2025-01-16_47_45,3847.8259454782005
2025-01-01_45_47,5532.662971749609
2025-02-13_22_36,1511.6369166958095
2025-01-01_28_45,2659.9080260107635
2025-01-08_19_30,1578.6141763447772
2025-01-27_33_46,1471.8688668127786
2025-01-02_02_40,2458.724867189344
2025-02-22_21_02,1280.0640310366707
2025-02-19_06_47,1094.7331551845386
2025-01-02_47_10,1206.2857734856789
2025-02-24_46_48,4772.777023165443
2025-01-31_02_21,1621.8271154880533
2025-02-23_47_43,2316.7579487017947
2025-02-22_02_31,2117.3567735457036
2025-01-14_45_28,2341.6116254907574
2025-02-18_46_09,3461.304121686312
2025-01-18_02_40,2560.6281828012234
2025-02-22_46_33,1475.4292827441595
2025-01-01_30_02,1942.7064931128982
2025-02-15_26_46,2019.6961867983218
2025-02-03_36_37,2045.2862966512353
2025-02-08_46_15,2503.4609821170616
2025-01-17_45_46,4941.719928415359
2025-01-11_05_45,2736.1547284949215
2025-01-29_07_36,1397.679408552881
2025-01-10_06_47,1617.8973026709061
2025-02-25_45_28,2756.6795231424085
2025-01-19_47_10,1286.4213511428932
2025-01-20_46_33,909.4387265271157
2025-01-23_05_45,1638.1626944245181
2025-02-12_02_16,1301.322163930895
2025-01-14_12_36,1662.1654118878241
2025-02-23_26_46,2640.43846261014
2025-02-05_46_48,3983.4018296629692
2025-01-28_17_23,1257.4991202492447
2025-02-24_02_16,1402.1998731627573
2025-01-09_45_34,1860.29000572955
2025-01-17_02_24,1614.107908108545
2025-01-24_02_14,1773.3443427269253
2025-02-11_04_29,1074.779669884431
2025-02-28_45_48,2805.932461320361
2025-02-06_36_07,1503.5001029150856
2025-02-25_11_36,2403.587436402132
2025-01-01_32_19,1870.027248094899
2025-02-14_46_47,2474.498053711031
2025-01-04_21_02,1280.3136271716805
2025-02-18_36_41,2983.7683386026365
2025-02-28_02_40,3084.7763822319694
2025-01-18_36_27,1427.2113965292692
2025-01-13_14_30,1653.4111718964764
2025-01-08_17_23,1156.3099532741985
2025-02-21_25_23,1624.477468411506
2025-01-27_02_30,2293.3328728098845
2025-01-22_47_06,1161.390655090998
2025-01-21_45_42,1246.7997114046766
2025-02-26_23_13,1357.994419850674
2025-02-13_02_16,1411.0370860248768
2025-02-09_25_23,2160.0068109819713
2025-01-10_44_45,1298.681161186038
2025-02-02_47_03,1653.820395854757
2025-02-02_47_08,1433.1054672957912
2025-01-24_47_03,1694.0039958876116
2025-01-03_20_46,1701.3639014483933
2025-02-20_04_29,1033.250040301565
2025-01-14_02_01,998.4313520248976
2025-01-11_47_05,10856.237835524784
2025-02-07_46_15,2580.2110163607713
2025-02-13_47_06,1645.5958663732363
2025-01-16_36_11,2158.7499772698993
2025-01-01_46_09,4966.134689326101
2025-02-26_46_26,1290.170134058612
2025-01-03_21_02,1237.347065587007
2025-01-15_18_46,3593.8215950829526
2025-02-19_47_45,3506.314343687289
2025-01-03_37_36,70.45655919999194
2025-02-05_46_45,3289.48820959189
2025-01-23_16_02,1261.1886741085054
2025-01-29_46_33,1118.3837160642802
2025-01-04_08_47,1312.927370143777
2025-01-13_37_36,102.63070495974989
2025-02-01_16_02,1459.0016145039654
2025-01-02_36_37,249.58425916014266
2025-02-02_46_47,2515.2009452008324
2025-02-09_47_43,2920.2271602861333
2025-02-22_02_24,1546.616659060917
2025-01-27_03_47,1700.1429402574088
2025-02-05_47_08,1099.4342838004816
2025-01-11_47_45,5520.0652254258275
2025-01-23_02_01,1181.925170426246
2025-02-16_47_30,2313.2559394268997
2025-01-14_47_30,1407.6129862090152
2025-01-14_45_09,2716.4782095774135
2025-01-20_47_30,1699.3842754169204
2025-01-26_42_45,2493.380094723195
2025-01-09_02_31,2422.5920017623052
2025-02-26_38_36,1627.8861978872333
2025-01-04_46_48,4268.485579402162
2025-01-10_03_45,1868.015483040452
2025-01-28_07_36,1340.925897120263
2025-02-07_36_37,5072.176504158947
2025-01-14_45_47,3978.8062596447917
2025-01-15_02_21,1171.4680576174912
2025-02-14_32_19,2129.1677351457506
2025-01-15_45_28,2172.460002178661
2025-01-08_46_20,1890.722357024076
2025-01-15_47_03,1510.660112260552
2025-02-07_30_14,2554.5909585013765
2025-02-10_02_30,2466.7774868311394
2025-01-12_36_27,1182.9728009243859
2025-01-10_46_09,9102.737214130484
2025-01-25_46_35,2412.6480382132977
2025-02-05_46_44,1964.2930956210976
2025-01-23_12_36,1512.2841027358756
2025-01-01_02_01,1223.2658373099239
2025-01-16_45_03,1625.5751990329031
2025-01-15_46_20,1407.0733411759177
2025-01-21_02_47,1503.0938416753083
2025-02-23_45_34,1979.242519874139
2025-02-24_02_31,1650.44445672355
2025-01-27_47_45,3566.5229211108676
2025-02-22_45_03,1628.8648458289967
2025-01-18_02_31,1918.376993306311
2025-02-12_45_28,2185.140399518026
2025-02-15_17_23,1359.4671138911679
2025-02-01_19_32,2544.6342817554564
2025-01-22_47_02,1434.439464643935
2025-01-10_47_43,8790.878648994913
2025-02-27_45_05,1652.035839489955
2025-02-01_45_34,1610.290009663485
2025-01-18_46_33,1594.754665303561
2025-02-11_47_45,3450.0153946347755
2025-01-05_02_40,2694.011010758881
2025-01-09_02_16,1337.3373691507427
2025-01-11_42_45,1562.531640902788
2025-02-23_02_40,2624.279812549294
2025-01-28_32_19,1733.7175838669039
2025-01-09_36_41,4612.134022688013
2025-02-04_20_46,1389.6324651916225
2025-01-03_46_33,1558.7844937276818
2025-02-06_06_47,1236.467793718447
2025-01-25_44_45,1330.0228824849123
2025-02-09_45_05,1640.760427484172
2025-01-03_03_45,1330.235580484176
2025-02-17_23_25,2018.853709111591
2025-01-06_46_44,1429.879226912798
2025-01-21_28_45,2258.2432125345927
2025-01-20_45_34,1240.5828506884702
2025-01-06_20_46,1630.7673624822146
2025-01-03_36_41,3924.230870263719
2025-01-23_41_36,3167.2449562682955
2025-01-06_05_47,2915.96734802733
2025-02-03_47_45,4932.262927751841
2025-01-28_36_12,1461.2999313432579
2025-02-10_19_02,2140.447098124855
2025-02-06_11_36,1987.9391543724419
2025-01-26_46_20,1080.266431875656
2025-02-20_47_10,1213.2947020863844
2025-01-06_19_32,2397.5532481551572
2025-01-15_41_36,3207.1128336061875
2025-01-04_16_02,1379.3032878768695
2025-01-03_33_46,1211.9931497924345
2025-02-17_02_30,2349.186511081067
2025-01-17_12_36,1857.397535524053
2025-01-10_19_30,1373.0600653327142
2025-02-01_02_40,3237.5953678451306
2025-01-22_36_11,1551.3101494862476
2025-01-18_04_29,1167.0585525622046
2025-01-01_45_34,2127.3811926132694
2025-01-04_47_03,2491.5389661948548
2025-01-14_30_14,1072.002642145987
2025-02-26_02_30,1584.9363020407359
2025-02-07_33_46,971.4812160815254
2025-01-07_48_45,1482.6205043354898
2025-01-31_25_23,1552.4362562631836
2025-01-08_34_45,1778.9267377957826
2025-02-14_39_45,1243.6968237028605
2025-01-21_47_43,2064.6185317092495
2025-02-20_23_13,1409.2652886196042
2025-02-08_32_19,2003.251702074191
2025-01-23_23_25,2282.9824756718517
2025-02-09_46_35,2855.735297785687
2025-02-08_45_44,2082.597149007954
2025-02-11_45_44,1221.0919952399956
2025-01-03_17_23,1251.0404671123963
2025-01-11_23_13,2025.9180743060488
2025-01-19_40_02,3024.9063370419326
2025-02-02_28_47,3140.643565799195
2025-02-12_46_47,1553.1036629774887
2025-01-11_47_43,7419.275632861097
2025-02-06_45_09,3009.202585490196
2025-02-04_03_47,1186.2730804919395
2025-02-17_45_42,1378.1230662097087
2025-02-10_47_02,1626.8788061956159
2025-01-20_48_45,2918.1355325460854
2025-01-28_45_46,3232.4355824646727
2025-02-05_32_19,1742.1799214213218
2025-01-10_43_47,3502.4717514528174
2025-01-09_47_08,2581.3811851332457
2025-01-02_47_05,2865.635214066689
2025-01-10_33_46,1163.958542411015
2025-01-11_36_37,534.4247606868619
2025-02-02_47_28,1787.8774880224867
2025-02-05_47_30,1733.0535818189749
2025-01-02_45_44,1216.544405021015
2025-02-27_35_46,1437.7459357677194
2025-01-16_47_03,1657.7710766668167
2025-02-15_02_30,3290.0824519620937
2025-01-29_21_02,1078.8154640698478
2025-01-23_36_41,3439.023522540265
2025-01-03_45_42,2224.488307434335
2025-01-19_45_47,4778.733299532747
2025-02-12_02_40,2408.6145872076495
2025-02-14_33_46,1071.7610192313966
2025-02-18_02_16,1368.7544090794327
2025-02-15_09_45,3120.5432165588622
2025-01-08_05_45,1566.902828219605
2025-01-25_02_31,2000.6416834370154
2025-02-14_45_34,3134.7526617906
2025-01-02_46_15,1597.575120597813
2025-01-17_48_46,5867.756844453593
2025-01-14_41_36,3879.8526988892822
2025-02-08_47_28,2364.97961260656
2025-01-09_45_44,1777.7231387138656
2025-01-21_07_36,1508.960454149462
2025-02-17_46_15,1194.9425913764908
2025-01-10_18_46,1689.5249467946705
2025-01-23_38_36,1018.4787798379926
2025-02-18_02_31,1871.688948488526
2025-01-29_36_07,1482.3497674244963
2025-02-05_12_36,1614.944119020713
2025-01-08_46_15,1789.1180949195748
2025-01-21_36_22,982.0394780914802
2025-01-30_02_47,1867.7386618528315
2025-01-10_46_26,2978.8965106981805
2025-02-13_03_45,1245.890003798023
2025-01-27_30_02,1975.9619258578518
2025-01-05_46_09,5400.659092740103
2025-01-11_45_34,2309.5627836150793
2025-02-01_47_45,4693.2049076916455
2025-02-08_19_02,2897.983997476037
2025-01-08_46_48,5365.554031885332
2025-01-15_47_06,1428.5606177436816
2025-01-14_17_23,1116.6131553436685
2025-02-07_30_02,2521.044651453215
2025-02-03_44_45,2157.2844705968528
2025-01-14_16_02,1164.4234408126003
2025-01-06_44_46,2440.642464088948
2025-02-02_46_33,1605.2496130569243
2025-01-23_45_34,2101.256636399316
2025-02-04_02_01,1149.0008809986282
2025-02-19_12_36,2257.261646500185
2025-02-08_31_02,2159.72153993453
2025-01-31_01_02,1212.3698734535142
2025-02-20_23_25,1789.4718374691513
2025-02-06_02_01,1326.53898626415
2025-02-15_45_44,1362.1964804640306
2025-02-14_07_36,1602.9646463232973
2025-02-09_47_08,1378.150833555746
2025-02-25_45_05,2006.2880664795282
2025-02-02_03_45,2384.722804013102
2025-01-19_22_36,1713.0879518117868
2025-01-09_02_19,1581.5741966387031
2025-02-28_46_33,2311.343061478692
2025-02-28_28_47,1745.4016916087883
2025-02-21_36_22,1576.2128206383509
2025-02-25_02_16,1484.9437628832152
2025-01-13_45_05,1985.7462430872702
2025-02-28_25_23,1717.1499309983976
2025-02-26_26_46,1515.5039315772174
2025-01-05_37_36,153.30473719513338
2025-01-27_45_39,946.4582828196756
2025-01-05_06_47,2314.13034329115
2025-02-20_30_14,1833.014154408421
2025-01-22_45_44,935.2960765327109
2025-01-27_14_30,1831.8394634427952
2025-01-21_08_47,1512.9803916523333
2025-02-28_14_30,1908.9594490138115
2025-02-24_45_34,1700.5814145057006
2025-02-05_08_47,1259.6834524081723
2025-01-20_45_05,1280.3921293116318
2025-01-26_30_14,1097.273931814526
2025-01-30_02_01,1268.7392261199082
2025-02-19_47_06,1322.7851193655351
2025-01-07_05_45,1871.711182117259
2025-02-21_33_46,991.1919429048771
2025-01-10_36_41,5241.5043022755235
2025-01-01_46_44,2422.420679464893
2025-01-11_45_09,4916.169428713111
2025-01-10_38_36,1100.467514731944
2025-01-26_23_13,1966.240549826131
2025-01-28_18_46,1365.2660826058177
2025-02-15_22_36,2092.978569782247
2025-01-19_15_46,4028.342307267775
2025-01-29_42_45,1282.4733337409964
2025-02-10_35_46,3243.663787044171
2025-01-13_45_09,3447.4316756393655
2025-01-17_38_36,968.887023543135
2025-02-11_36_07,1683.9213438437143
2025-02-10_45_28,2026.7078327101424
2025-01-19_47_05,3818.0185720329137
2025-02-02_15_46,2515.1775091853597
2025-02-10_36_37,3574.468709321004
2025-02-07_40_02,2461.1042603858655
2025-02-23_02_24,1130.6114402812204
2025-01-29_02_40,2097.0743160181987
2025-02-13_45_44,1314.098370044258
2025-01-09_23_13,1434.8381379017126
2025-02-18_46_35,1580.8907699869173
2025-01-01_31_02,4454.519160512535
2025-01-16_02_47,1853.356404385589
2025-01-06_02_16,1339.7123665044282
2025-02-19_44_46,1444.7480167091348
2025-02-23_20_46,2291.0822154219354
2025-02-21_12_36,2486.738653281164
